codigo,nome,preco,estoque
P06408,Produto6408,812.34,532
P06409,Produto6409,841.13,396
P06410,Produto6410,52.55,127
P06411,Produto6411,547.15,887
P06412,Produto6412,171.03,656
P06413,Produto6413,704.75,912
P06414,Produto6414,587.67,57
P06415,Produto6415,521.07,594
P06416,Produto6416,802.05,240
P06417,Produto6417,979.16,428
P06418,Produto6418,340.71,746
P06419,Produto6419,72.36,781
P06420,Produto6420,632.66,354
P06421,Produto6421,899.04,492
P06422,Produto6422,759.62,545
P06423,Produto6423,90.28,728
P06424,Produto6424,150.1,618
P06425,Produto6425,888.64,89
P06426,Produto6426,581.87,498
P06427,Produto6427,105.7,329
P06428,Produto6428,101.6,448
P06429,Produto6429,983.95,44
P06430,Produto6430,547.57,296
P06431,Produto6431,619.42,150
P06432,Produto6432,448.56,850
P06433,Produto6433,501.1,413
P06434,Produto6434,72.43,645
P06435,Produto6435,80.82,291
P06436,Produto6436,541.62,831
P06437,Produto6437,780.92,233
P06438,Produto6438,690.48,863
P06439,Produto6439,59.62,931
P06440,Produto6440,966.85,129
P06441,Produto6441,328.56,406
P06442,Produto6442,740.94,193
P06443,Produto6443,865.48,28
P06444,Produto6444,246.94,791
P06445,Produto6445,42.58,103
P06446,Produto6446,474.1,342
P06447,Produto6447,410.35,977
P06448,Produto6448,857.08,508
P06449,Produto6449,347.1,931
P06450,Produto6450,649.07,121
P06451,Produto6451,71.43,191
P06452,Produto6452,895.62,127
P06453,Produto6453,829.49,219
P06454,Produto6454,724.46,489
P06455,Produto6455,750.03,281
P06456,Produto6456,894.08,662
P06457,Produto6457,700.33,359
P06458,Produto6458,978.36,36
P06459,Produto6459,684.62,559
P06460,Produto6460,782.15,872
P06461,Produto6461,254.94,924
P06462,Produto6462,557.84,163
P06463,Produto6463,280.78,789
P06464,Produto6464,797.94,631
P06465,Produto6465,697.75,824
P06466,Produto6466,487.76,935
P06467,Produto6467,926.98,438
P06468,Produto6468,956.77,618
P06469,Produto6469,883.2,407
P06470,Produto6470,411.6,828
P06471,Produto6471,408.65,794
P06472,Produto6472,214.09,179
P06473,Produto6473,994.02,181
P06474,Produto6474,321.38,751
P06475,Produto6475,783.16,943
P06476,Produto6476,309.55,765
P06477,Produto6477,556.29,50
P06478,Produto6478,670.55,787
P06479,Produto6479,364.69,652
P06480,Produto6480,738.57,92
P06481,Produto6481,258.94,286
P06482,Produto6482,952.95,445
P06483,Produto6483,981.28,718
P06484,Produto6484,384.81,137
P06485,Produto6485,869.07,380
P06486,Produto6486,398.24,157
P06487,Produto6487,651.98,600
P06488,Produto6488,267.7,246
P06489,Produto6489,661.42,517
P06490,Produto6490,398.85,994
P06491,Produto6491,366.5,436
P06492,Produto6492,368.78,787
P06493,Produto6493,229.21,953
P06494,Produto6494,4.94,29
P06495,Produto6495,502.71,910
P06496,Produto6496,187.09,729
P06497,Produto6497,953.08,158
P06498,Produto6498,467.27,982
P06499,Produto6499,302.49,771
P06500,Produto6500,237.84,441
P06501,Produto6501,765.73,325
P06502,Produto6502,884.75,116
P06503,Produto6503,347.45,826
P06504,Produto6504,14.36,341
P06505,Produto6505,682.16,463
P06506,Produto6506,548.42,198
P06507,Produto6507,302.58,246
P06508,Produto6508,698.7,64
P06509,Produto6509,365.69,734
P06510,Produto6510,287.24,778
P06511,Produto6511,980.26,625
P06512,Produto6512,111.73,750
P06513,Produto6513,761.28,406
P06514,Produto6514,348.92,388
P06515,Produto6515,620.33,934
P06516,Produto6516,761.58,809
P06517,Produto6517,765.6,30
P06518,Produto6518,389.72,142
P06519,Produto6519,643.97,942
P06520,Produto6520,429.71,308
P06521,Produto6521,284.09,882
P06522,Produto6522,87.05,139
P06523,Produto6523,129.16,840
P06524,Produto6524,17.58,733
P06525,Produto6525,7.27,72
P06526,Produto6526,690.09,112
P06527,Produto6527,235.53,953
P06528,Produto6528,48.89,525
P06529,Produto6529,637.06,467
P06530,Produto6530,723.17,387
P06531,Produto6531,505.74,66
P06532,Produto6532,478.49,207
P06533,Produto6533,91.53,270
P06534,Produto6534,900.0,203
P06535,Produto6535,171.51,654
P06536,Produto6536,591.34,621
P06537,Produto6537,51.22,951
P06538,Produto6538,307.29,441
P06539,Produto6539,183.8,224
P06540,Produto6540,264.29,31
P06541,Produto6541,124.74,928
P06542,Produto6542,952.67,426
P06543,Produto6543,259.78,82
P06544,Produto6544,308.74,861
P06545,Produto6545,309.39,585
P06546,Produto6546,612.03,269
P06547,Produto6547,237.47,52
P06548,Produto6548,813.18,468
P06549,Produto6549,791.75,584
P06550,Produto6550,416.94,721
P06551,Produto6551,312.07,955
P06552,Produto6552,64.71,20
P06553,Produto6553,415.79,68
P06554,Produto6554,163.35,867
P06555,Produto6555,85.98,614
P06556,Produto6556,691.6,795
P06557,Produto6557,435.0,327
P06558,Produto6558,715.16,502
P06559,Produto6559,658.09,213
P06560,Produto6560,216.81,327
P06561,Produto6561,45.37,429
P06562,Produto6562,357.86,427
P06563,Produto6563,451.72,438
P06564,Produto6564,181.4,322
P06565,Produto6565,257.81,438
P06566,Produto6566,761.37,124
P06567,Produto6567,994.1,703
P06568,Produto6568,276.44,706
P06569,Produto6569,389.0,35
P06570,Produto6570,293.58,283
P06571,Produto6571,623.28,334
P06572,Produto6572,572.95,830
P06573,Produto6573,497.39,580
P06574,Produto6574,746.47,847
P06575,Produto6575,239.08,836
P06576,Produto6576,102.7,580
P06577,Produto6577,432.44,816
P06578,Produto6578,131.23,433
P06579,Produto6579,415.74,139
P06580,Produto6580,479.38,358
P06581,Produto6581,940.39,51
P06582,Produto6582,534.99,186
P06583,Produto6583,53.68,206
P06584,Produto6584,454.37,17
P06585,Produto6585,24.36,747
P06586,Produto6586,680.13,840
P06587,Produto6587,973.61,984
P06588,Produto6588,651.95,980
P06589,Produto6589,713.0,946
P06590,Produto6590,471.26,211
P06591,Produto6591,747.02,855
P06592,Produto6592,729.46,897
P06593,Produto6593,611.37,722
P06594,Produto6594,743.1,88
P06595,Produto6595,979.96,240
P06596,Produto6596,19.2,935
P06597,Produto6597,143.57,679
P06598,Produto6598,697.75,68
P06599,Produto6599,161.86,790
P06600,Produto6600,282.6,58
P06601,Produto6601,752.45,429
P06602,Produto6602,900.0,36
P06603,Produto6603,881.48,652
P06604,Produto6604,46.46,768
P06605,Produto6605,995.01,682
P06606,Produto6606,325.17,200
P06607,Produto6607,480.33,864
P06608,Produto6608,734.22,649
P06609,Produto6609,126.31,878
P06610,Produto6610,639.85,549
P06611,Produto6611,124.81,407
P06612,Produto6612,928.08,720
P06613,Produto6613,416.95,307
P06614,Produto6614,224.72,59
P06615,Produto6615,354.19,220
P06616,Produto6616,132.73,448
P06617,Produto6617,841.24,563
P06618,Produto6618,231.06,795
P06619,Produto6619,552.48,472
P06620,Produto6620,183.35,945
P06621,Produto6621,873.46,504
P06622,Produto6622,971.98,520
P06623,Produto6623,521.6,401
P06624,Produto6624,243.74,199
P06625,Produto6625,316.87,66
P06626,Produto6626,990.83,237
P06627,Produto6627,692.11,317
P06628,Produto6628,664.55,328
P06629,Produto6629,584.82,679
P06630,Produto6630,808.8,336
P06631,Produto6631,97.6,98
P06632,Produto6632,511.29,923
P06633,Produto6633,858.64,13
P06634,Produto6634,979.57,686
P06635,Produto6635,953.12,707
P06636,Produto6636,158.08,480
P06637,Produto6637,749.0,968
P06638,Produto6638,618.29,828
P06639,Produto6639,827.8,67
P06640,Produto6640,996.5,795
P06641,Produto6641,763.59,217
P06642,Produto6642,486.51,23
P06643,Produto6643,919.46,689
P06644,Produto6644,673.57,671
P06645,Produto6645,831.38,419
P06646,Produto6646,987.11,652
P06647,Produto6647,748.41,825
P06648,Produto6648,929.29,29
P06649,Produto6649,808.02,671
P06650,Produto6650,380.08,484
P06651,Produto6651,737.67,982
P06652,Produto6652,991.55,664
P06653,Produto6653,613.31,926
P06654,Produto6654,359.76,311
P06655,Produto6655,234.89,39
P06656,Produto6656,177.81,168
P06657,Produto6657,609.3,601
P06658,Produto6658,812.48,111
P06659,Produto6659,742.64,228
P06660,Produto6660,226.72,581
P06661,Produto6661,862.65,442
P06662,Produto6662,582.26,13
P06663,Produto6663,487.21,16
P06664,Produto6664,888.59,72
P06665,Produto6665,48.94,738
P06666,Produto6666,415.89,52
P06667,Produto6667,778.6,346
P06668,Produto6668,946.13,430
P06669,Produto6669,477.38,867
P06670,Produto6670,188.95,408
P06671,Produto6671,388.34,328
P06672,Produto6672,516.48,211
P06673,Produto6673,281.81,551
P06674,Produto6674,44.9,428
P06675,Produto6675,902.33,570
P06676,Produto6676,350.98,631
P06677,Produto6677,256.61,401
P06678,Produto6678,722.67,894
P06679,Produto6679,2.43,15
P06680,Produto6680,759.58,458
P06681,Produto6681,763.69,642
P06682,Produto6682,33.24,887
P06683,Produto6683,609.27,434
P06684,Produto6684,397.64,124
P06685,Produto6685,498.18,828
P06686,Produto6686,806.45,801
P06687,Produto6687,964.85,527
P06688,Produto6688,920.35,559
P06689,Produto6689,49.49,696
P06690,Produto6690,63.43,452
P06691,Produto6691,606.21,978
P06692,Produto6692,146.86,541
P06693,Produto6693,581.54,472
P06694,Produto6694,301.52,502
P06695,Produto6695,870.44,342
P06696,Produto6696,621.39,953
P06697,Produto6697,38.87,472
P06698,Produto6698,207.12,526
P06699,Produto6699,69.86,40
P06700,Produto6700,650.42,830
P06701,Produto6701,36.32,98
P06702,Produto6702,759.54,784
P06703,Produto6703,329.0,226
P06704,Produto6704,222.74,91
P06705,Produto6705,568.28,814
P06706,Produto6706,771.82,372
P06707,Produto6707,170.68,528
P06708,Produto6708,651.33,328
P06709,Produto6709,275.07,172
P06710,Produto6710,447.41,469
P06711,Produto6711,398.35,626
P06712,Produto6712,791.28,100
P06713,Produto6713,92.13,142
P06714,Produto6714,269.83,930
P06715,Produto6715,806.11,809
P06716,Produto6716,56.49,289
P06717,Produto6717,780.11,429
P06718,Produto6718,232.91,243
P06719,Produto6719,43.36,403
P06720,Produto6720,232.85,268
P06721,Produto6721,830.13,358
P06722,Produto6722,415.09,251
P06723,Produto6723,781.61,895
P06724,Produto6724,892.51,763
P06725,Produto6725,406.22,437
P06726,Produto6726,531.2,549
P06727,Produto6727,485.3,892
P06728,Produto6728,85.46,889
P06729,Produto6729,84.87,251
P06730,Produto6730,526.98,805
P06731,Produto6731,302.87,169
P06732,Produto6732,460.5,980
P06733,Produto6733,48.7,80
P06734,Produto6734,439.15,70
P06735,Produto6735,423.34,891
P06736,Produto6736,476.99,580
P06737,Produto6737,566.05,401
P06738,Produto6738,431.28,748
P06739,Produto6739,988.65,746
P06740,Produto6740,751.45,609
P06741,Produto6741,63.88,36
P06742,Produto6742,208.96,681
P06743,Produto6743,468.69,815
P06744,Produto6744,725.17,115
P06745,Produto6745,859.06,361
P06746,Produto6746,957.18,513
P06747,Produto6747,751.34,551
P06748,Produto6748,712.49,766
P06749,Produto6749,330.36,781
P06750,Produto6750,343.68,398
P06751,Produto6751,340.84,815
P06752,Produto6752,811.9,744
P06753,Produto6753,888.81,908
P06754,Produto6754,543.05,715
P06755,Produto6755,325.69,304
P06756,Produto6756,635.27,530
P06757,Produto6757,327.22,734
P06758,Produto6758,9.15,418
P06759,Produto6759,998.12,236
P06760,Produto6760,851.0,565
P06761,Produto6761,799.28,449
P06762,Produto6762,301.74,126
P06763,Produto6763,936.34,937
P06764,Produto6764,97.87,541
P06765,Produto6765,764.1,441
P06766,Produto6766,140.59,824
P06767,Produto6767,497.67,161
P06768,Produto6768,351.65,449
P06769,Produto6769,398.16,23
P06770,Produto6770,109.48,931
P06771,Produto6771,882.94,773
P06772,Produto6772,79.41,315
P06773,Produto6773,50.42,105
P06774,Produto6774,515.0,147
P06775,Produto6775,190.24,208
P06776,Produto6776,972.45,975
P06777,Produto6777,701.31,774
P06778,Produto6778,686.73,111
P06779,Produto6779,212.76,121
P06780,Produto6780,152.57,408
P06781,Produto6781,669.35,869
P06782,Produto6782,28.38,361
P06783,Produto6783,71.62,258
P06784,Produto6784,123.18,283
P06785,Produto6785,742.59,824
P06786,Produto6786,683.33,896
P06787,Produto6787,450.9,68
P06788,Produto6788,213.53,953
P06789,Produto6789,668.3,261
P06790,Produto6790,199.89,655
P06791,Produto6791,917.49,279
P06792,Produto6792,106.79,973
P06793,Produto6793,264.98,40
P06794,Produto6794,336.46,181
P06795,Produto6795,522.35,222
P06796,Produto6796,822.48,990
P06797,Produto6797,179.24,406
P06798,Produto6798,283.69,837
P06799,Produto6799,273.52,526
P06800,Produto6800,941.34,134
P06801,Produto6801,334.66,665
P06802,Produto6802,225.4,913
P06803,Produto6803,950.92,371
P06804,Produto6804,644.26,611
P06805,Produto6805,732.69,83
P06806,Produto6806,594.82,729
P06807,Produto6807,551.8,96
P06808,Produto6808,129.46,81
P06809,Produto6809,80.03,855
P06810,Produto6810,192.52,490
P06811,Produto6811,321.59,173
P06812,Produto6812,815.09,160
P06813,Produto6813,698.6,250
P06814,Produto6814,450.04,269
P06815,Produto6815,427.53,193
P06816,Produto6816,106.43,917
P06817,Produto6817,857.75,285
P06818,Produto6818,550.33,916
P06819,Produto6819,728.32,293
P06820,Produto6820,375.72,432
P06821,Produto6821,826.54,905
P06822,Produto6822,932.59,467
P06823,Produto6823,694.57,885
P06824,Produto6824,507.51,561
P06825,Produto6825,466.04,912
P06826,Produto6826,899.6,411
P06827,Produto6827,912.79,928
P06828,Produto6828,393.59,888
P06829,Produto6829,372.85,50
P06830,Produto6830,774.24,977
P06831,Produto6831,23.32,113
P06832,Produto6832,788.04,233
P06833,Produto6833,390.77,410
P06834,Produto6834,845.98,103
P06835,Produto6835,158.83,834
P06836,Produto6836,990.51,729
P06837,Produto6837,346.82,979
P06838,Produto6838,256.26,22
P06839,Produto6839,934.5,147
P06840,Produto6840,226.41,770
P06841,Produto6841,555.53,871
P06842,Produto6842,752.82,227
P06843,Produto6843,132.39,887
P06844,Produto6844,173.05,456
P06845,Produto6845,447.0,616
P06846,Produto6846,984.98,819
P06847,Produto6847,524.21,455
P06848,Produto6848,221.84,360
P06849,Produto6849,661.35,172
P06850,Produto6850,235.22,890
P06851,Produto6851,912.64,681
P06852,Produto6852,662.73,949
P06853,Produto6853,570.84,616
P06854,Produto6854,45.16,451
P06855,Produto6855,558.73,817
P06856,Produto6856,94.0,170
P06857,Produto6857,968.17,44
P06858,Produto6858,786.52,305
P06859,Produto6859,42.17,233
P06860,Produto6860,349.6,954
P06861,Produto6861,640.23,496
P06862,Produto6862,293.37,871
P06863,Produto6863,779.16,821
P06864,Produto6864,199.15,234
P06865,Produto6865,271.13,747
P06866,Produto6866,133.08,149
P06867,Produto6867,236.71,588
P06868,Produto6868,53.15,208
P06869,Produto6869,775.6,426
P06870,Produto6870,120.99,904
P06871,Produto6871,840.87,560
P06872,Produto6872,121.92,213
P06873,Produto6873,831.67,969
P06874,Produto6874,980.02,945
P06875,Produto6875,793.72,727
P06876,Produto6876,480.31,551
P06877,Produto6877,637.42,84
P06878,Produto6878,787.51,81
P06879,Produto6879,31.39,960
P06880,Produto6880,894.02,548
P06881,Produto6881,404.74,472
P06882,Produto6882,919.59,804
P06883,Produto6883,719.09,516
P06884,Produto6884,379.49,623
P06885,Produto6885,630.33,235
P06886,Produto6886,169.52,798
P06887,Produto6887,342.41,464
P06888,Produto6888,591.85,917
P06889,Produto6889,258.77,34
P06890,Produto6890,410.72,894
P06891,Produto6891,32.7,38
P06892,Produto6892,974.47,977
P06893,Produto6893,789.4,464
P06894,Produto6894,900.27,581
P06895,Produto6895,558.42,281
P06896,Produto6896,949.72,367
P06897,Produto6897,202.46,710
P06898,Produto6898,971.07,414
P06899,Produto6899,405.95,128
P06900,Produto6900,299.34,743
P06901,Produto6901,846.5,873
P06902,Produto6902,399.2,620
P06903,Produto6903,130.93,72
P06904,Produto6904,420.88,652
P06905,Produto6905,239.7,553
P06906,Produto6906,511.95,745
P06907,Produto6907,60.76,484
P06908,Produto6908,698.65,720
P06909,Produto6909,623.42,402
P06910,Produto6910,655.48,33
P06911,Produto6911,103.84,413
P06912,Produto6912,670.29,565
P06913,Produto6913,572.62,435
P06914,Produto6914,791.18,664
P06915,Produto6915,568.02,860
P06916,Produto6916,959.63,811
P06917,Produto6917,358.02,844
P06918,Produto6918,621.11,4
P06919,Produto6919,43.13,471
P06920,Produto6920,422.21,505
P06921,Produto6921,310.44,268
P06922,Produto6922,636.95,474
P06923,Produto6923,999.04,433
P06924,Produto6924,364.27,437
P06925,Produto6925,155.34,392
P06926,Produto6926,114.4,798
P06927,Produto6927,217.81,972
P06928,Produto6928,216.71,969
P06929,Produto6929,356.06,208
P06930,Produto6930,814.24,687
P06931,Produto6931,264.64,35
P06932,Produto6932,828.31,94
P06933,Produto6933,994.88,79
P06934,Produto6934,492.61,933
P06935,Produto6935,433.36,134
P06936,Produto6936,352.23,295
P06937,Produto6937,726.65,811
P06938,Produto6938,721.71,751
P06939,Produto6939,959.51,640
P06940,Produto6940,141.77,193
P06941,Produto6941,177.99,944
P06942,Produto6942,96.77,252
P06943,Produto6943,375.86,775
P06944,Produto6944,439.93,310
P06945,Produto6945,503.53,855
P06946,Produto6946,901.88,459
P06947,Produto6947,131.49,942
P06948,Produto6948,317.4,749
P06949,Produto6949,348.71,883
P06950,Produto6950,703.47,170
P06951,Produto6951,37.86,508
P06952,Produto6952,885.99,770
P06953,Produto6953,657.85,159
P06954,Produto6954,110.96,758
P06955,Produto6955,281.17,906
P06956,Produto6956,499.32,951
P06957,Produto6957,414.58,34
P06958,Produto6958,994.71,910
P06959,Produto6959,959.67,646
P06960,Produto6960,302.74,425
P06961,Produto6961,492.28,240
P06962,Produto6962,397.29,124
P06963,Produto6963,850.96,696
P06964,Produto6964,902.36,642
P06965,Produto6965,629.25,968
P06966,Produto6966,994.32,246
P06967,Produto6967,824.3,841
P06968,Produto6968,4.31,5
P06969,Produto6969,135.91,679
P06970,Produto6970,732.44,132
P06971,Produto6971,709.6,891
P06972,Produto6972,728.75,497
P06973,Produto6973,275.42,34
P06974,Produto6974,348.4,303
P06975,Produto6975,850.25,983
P06976,Produto6976,278.73,700
P06977,Produto6977,840.37,345
P06978,Produto6978,224.18,974
P06979,Produto6979,97.48,189
P06980,Produto6980,468.38,285
P06981,Produto6981,426.94,565
P06982,Produto6982,368.28,727
P06983,Produto6983,226.76,110
P06984,Produto6984,283.34,948
P06985,Produto6985,396.58,43
P06986,Produto6986,749.81,243
P06987,Produto6987,417.15,213
P06988,Produto6988,240.63,616
P06989,Produto6989,536.64,942
P06990,Produto6990,747.82,374
P06991,Produto6991,449.44,855
P06992,Produto6992,886.88,692
P06993,Produto6993,451.08,315
P06994,Produto6994,451.72,835
P06995,Produto6995,941.8,73
P06996,Produto6996,835.02,778
P06997,Produto6997,352.5,532
P06998,Produto6998,29.87,597
P06999,Produto6999,124.7,411
P07000,Produto7000,239.6,547
P07001,Produto7001,366.38,341
P07002,Produto7002,639.41,23
P07003,Produto7003,464.02,345
P07004,Produto7004,623.15,419
P07005,Produto7005,209.95,444
P07006,Produto7006,886.35,544
P07007,Produto7007,648.8,424
P07008,Produto7008,555.61,984
P07009,Produto7009,920.88,320
P07010,Produto7010,223.81,551
P07011,Produto7011,490.52,357
P07012,Produto7012,745.39,311
P07013,Produto7013,396.62,197
P07014,Produto7014,471.4,360
P07015,Produto7015,868.15,639
P07016,Produto7016,253.52,368
P07017,Produto7017,880.58,480
P07018,Produto7018,532.61,395
P07019,Produto7019,384.01,963
P07020,Produto7020,608.57,842
P07021,Produto7021,875.3,16
P07022,Produto7022,448.58,227
P07023,Produto7023,331.85,785
P07024,Produto7024,831.87,783
P07025,Produto7025,58.76,889
P07026,Produto7026,444.76,611
P07027,Produto7027,172.38,931
P07028,Produto7028,88.49,454
P07029,Produto7029,439.0,706
P07030,Produto7030,539.26,281
P07031,Produto7031,36.87,812
P07032,Produto7032,423.57,597
P07033,Produto7033,96.06,171
P07034,Produto7034,94.46,108
P07035,Produto7035,484.43,400
P07036,Produto7036,777.41,30
P07037,Produto7037,250.84,80
P07038,Produto7038,999.08,68
P07039,Produto7039,887.29,793
P07040,Produto7040,905.1,237
P07041,Produto7041,981.56,517
P07042,Produto7042,520.97,434
P07043,Produto7043,474.95,230
P07044,Produto7044,623.33,168
P07045,Produto7045,419.31,184
P07046,Produto7046,503.86,623
P07047,Produto7047,448.62,517
P07048,Produto7048,370.97,866
P07049,Produto7049,541.81,595
P07050,Produto7050,448.82,41
